id,website,make,model,version,fuel,year,kms,power,doors,shift,color,photos,price,location,publish_date,dealer_id,dealer_is_professional
531297,website_4,hyundai,ioniq-5,Ioniq 5 77kWh Energy AWD 239kW,Eléctrico,2024,16,325,5,Automático,LUCID BLUE,23,539001,Segovia,2024-03-04,6a28cc3605eab9dae6c0ff7e1b60f2af,1
759371,website_4,alfa-romeo,stelvio,VELOCE 2.2MLJT 210CV Q4 A/T MY23,Diésel,2023,17000,210,5,Automático,NEGRO VULCANO,28,539006,Barcelona,2024-03-21,04f0a0342e61930f7c4cc43a1433624d,1
103883,website_4,rolls-royce,cullinan,,Gas,2022,8940,571,5,Automático,NEGRO,30,539900,Madrid,2023-09-16,b65f865c54d5a32a5990d5c44a5575a4,1
731419,website_4,ferrari,sf90,Stradale,Híbrido Enchufable,2022,2000,1000,2,Automático,ROJO,18,539900,Murcia,2024-01-23,68c2e781508d74ef120b5c7561f6619a,1
835634,website_4,ferrari,sf90,Stradale,Híbrido,2022,150,1000,2,Automático,ROJO,6,539900,Murcia,2024-02-25,f1264148fe6940c1a7e12473be27845a,1
799165,website_4,bmw,serie-4,Serie 4 430i,Gasolina,2022,39000,245,2,Automático,GRIS,31,539902,Almería,2024-04-09,418c3e20e603fbad56b76c316bd3dba7,1
928790,website_4,mercedes-benz,clase-glc,Clase GLC Mercedes-AMG 43 4MATIC,Gas,2017,73000,367,5,Automático,OTROS,19,539902,Islas Baleares,2024-03-25,112d9c95ecdd4357e93d8418d1283e00,1
235113,website_4,volvo,xc90,T8 Twin R-Design AWD 390,Híbrido Enchufable,2019,69000,390,0,Automático,Negro,18,539902,Madrid,2023-08-01,a3d2de7675556553a5f08e4c88d2c228,0
729919,website_4,alfa-romeo,tonale,1.3 Multi-air PHEV Veloce Q4,Híbrido,2023,4,280,0,Automático,AZUL,30,539903,Granada,2024-02-04,875277fafb8fb763cef7e23520006120,1
785089,website_4,audi,q8,50 TDI 210kW (286CV) quattro tiptronic,Híbrido,2018,112677,286,0,Automático,NARANJA,31,539904,Almería,2024-02-04,418c3e20e603fbad56b76c316bd3dba7,1
177304,website_2,FERRARI,SF90,FERRARI SF90 STRADALE,Gasolina,2021,14000,0,0,,,46,540000,Murcia,2024-04-22,063759637000ae745c37806483a5d673,1
228565,website_4,mercedes-benz,clase-gle,Clase GLE Coupé 63 AMG S 4Matic+ Aut.,Gas,2023,90,612,5,Automático,-,0,540000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
177295,website_2,FERRARI,SF90,FERRARI SF90 STRADALE,Gasolina,2021,7000,0,0,,,9,540000,Murcia,2023-05-17,119549fb250878c3c837c8ecc6ebd86a,1
949894,website_2,FERRARI,SF90,FERRARI SF90 STRADALE,Gasolina,2021,7000,0,0,,,10,540000,Murcia,2023-08-12,119549fb250878c3c837c8ecc6ebd86a,1
737421,website_4,rolls-royce,ghost,Black Badge,Gas,2023,55,600,4,Automático,NEGRO,12,542900,Madrid,2023-09-13,b65f865c54d5a32a5990d5c44a5575a4,1
240877,website_4,porsche,911,GT3 RS,Gas,2022,1,525,2,Automático,GRIS,5,542900,Madrid,2023-09-13,b65f865c54d5a32a5990d5c44a5575a4,1
280134,website_4,lamborghini,urus,4.0 V8 Aut.,Gas,2022,3640,650,5,Automático,AZUL,39,543900,Madrid,2024-01-24,b65f865c54d5a32a5990d5c44a5575a4,1
835658,website_4,ferrari,sf90,Stradale,Híbrido Enchufable,2021,1874,1000,2,Automático,NEGRO,30,543900,Madrid,2023-10-29,b65f865c54d5a32a5990d5c44a5575a4,1
205565,website_4,bmw,serie-4,430iA Cabrio xDrive,Gas,2022,25215,245,0,Automático,Negro,14,543903,Málaga,2023-10-02,a3d2de7675556553a5f08e4c88d2c228,0
332544,website_4,mercedes-benz,eqb,300 4Matic,Eléctrico,2023,10826,228,5,Automático,NEGRO,17,544007,Barcelona,2024-01-23,5b0c95b213ac0964637172e3bada81d9,1
240891,website_4,porsche,911,GT3 RS,Gas,2024,30,525,2,Automático,PLATA,6,544900,Madrid,2024-01-22,b65f865c54d5a32a5990d5c44a5575a4,1
204503,website_4,bmw,x1,iX1 xDrive30A,Eléctrico,2023,4970,313,0,Automático,Negro,4,544901,Barcelona,2023-08-01,a3d2de7675556553a5f08e4c88d2c228,0
91481,website_4,porsche,911,Sport Classic,Gas,2010,3400,408,2,Manual,C1 CLASSIC GREY,0,545000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
910803,website_4,mclaren,765lt,Descapotable  Automático de 2 Puertas,Gas,2022,8100,765,2,Automático,NEGRO / METALIZADO,11,545000,Murcia,2023-11-13,68c2e781508d74ef120b5c7561f6619a,1
332241,website_4,lamborghini,aventador,SuperVeloce LP 750-4 Roadster,Gas,2017,11200,750,2,Automático,ROJO,7,545000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
774387,website_4,audi,q4-e-tron,Q4 e-tron 40 Advanced 82KWh,Eléctrico,2023,6785,204,5,Automático,AZUL,13,545004,Córdoba,2024-02-04,4ed839f84b3ee7a33d11bca7cadedf10,1
91556,website_4,porsche,911,Turbo S (993),Gas,1996,61259,0,2,Manual,AZUL,17,546900,Madrid,2024-03-30,b65f865c54d5a32a5990d5c44a5575a4,1
103949,website_4,rolls-royce,wraith,6.6 V12,Gas,2020,1500,633,2,Automático,NEGRO / METALIZADO,20,546900,Madrid,2023-03-27,b65f865c54d5a32a5990d5c44a5575a4,1
919648,website_4,mercedes-benz,clase-cls,Clase CLS 350 d 4Matic AMG Line,Diésel,2019,43742,286,0,Automático,-,13,547001,Girona,2024-01-18,7c9e3f343f7c20a8661eeafafd29737b,1
228709,website_4,mercedes-benz,eqb,250,Eléctrico,2023,1834,190,5,Automático,BLANCO,17,547001,Barcelona,2024-03-14,5b0c95b213ac0964637172e3bada81d9,1
859298,website_4,ford,mustang,Fastback 5.0 Ti-VCT GT Aut.,Gas,2022,8500,450,2,Automático,NEGRO,50,547002,Castellón,2024-03-05,e0165c4b22fe7fdc08c708994ccc93dd,1
810354,website_4,bmw,x5,xDrive 30dA,Diésel,2019,40500,265,5,Automático,NEGRO / METALIZADO,34,547003,Alicante,2024-03-15,e7b30618151be0a38157897b77375a61,1
266253,website_4,ferrari,812,GTS,Gas,2021,500,799,2,Automático,ROJO,5,548000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
835642,website_4,ferrari,sf90,Stradale,Híbrido,2022,5800,1000,2,Automático,NEGRO,7,548800,Murcia,2024-02-25,f1264148fe6940c1a7e12473be27845a,1
332237,website_4,lamborghini,aventador,SuperVeloce LP 750-4 Roadster,Gas,2016,4600,750,2,Automático,BLANCO,7,549000,Murcia,2024-03-13,f1264148fe6940c1a7e12473be27845a,1
266276,website_4,ferrari,812,Superfast,Gas,2021,6500,799,2,Automático,ROJO,8,549000,Barcelona,2024-02-01,48f2499e2be7cd41c00113f7950ff2f6,1
219575,website_4,mercedes-benz,clase-e,E-CLASS 220 D AMG LINE 4MATIC,Diésel,2022,20709,194,0,Automático,Platamojave,11,549002,Murcia,2023-07-09,a3d2de7675556553a5f08e4c88d2c228,0
810893,website_4,bmw,z4,M40i,Gasolina,2021,19900,340,2,Automático,NEGRO,9,549002,Málaga,2024-03-31,56e42fa7133e4851eab13fd7fa105ad4,1
810889,website_4,bmw,z4,M40i,Gas,2021,17000,340,2,Automático,BLANCO,0,549002,Málaga,2024-04-15,56e42fa7133e4851eab13fd7fa105ad4,1
772419,website_4,audi,a5,RS5 Coupé 2.9 TFSI quattro Tiptronic,Gas,2018,64000,450,2,Automático,VERDE / METALIZADO,42,549004,Barcelona,2024-01-07,f6df96fd776479cad1a5ecfb5f4746a4,1
295889,website_4,mercedes-benz,clase-gle,Clase GLE 300d 4Matic Aut.,Diésel,2020,110000,245,5,Automático,BLANCO,50,549004,Valencia,2024-02-04,96bb1eef6b543c123e5f39a869937fc3,1
919616,website_4,mercedes-benz,clase-cls,Clase CLS 350d 4Matic Aut.,Diésel,2020,70000,286,4,Automático,GRIS / METALIZADO,26,549007,Badajoz,2024-03-26,7eabe30ed738e3bf3310dbb3ab16924a,1
266263,website_4,ferrari,812,GTS,Gas,2022,2500,799,2,Automático,AMARILLO,6,549300,Murcia,2024-02-26,f1264148fe6940c1a7e12473be27845a,1
235111,website_4,volvo,xc90,T8 Twin R-Design AWD 390,Híbrido Enchufable,2019,69000,390,0,Automático,Negro,18,549504,Madrid,2023-08-01,a3d2de7675556553a5f08e4c88d2c228,0
929704,website_4,porsche,macan,Todoterreno 245cv Automático de 5 Puertas,Gas,2019,59864,245,5,Automático,OTROS,20,549901,Islas Baleares,2024-03-26,112d9c95ecdd4357e93d8418d1283e00,1
219627,website_4,mercedes-benz,clase-glc,220 d 4MATIC,Diésel,2021,36452,194,0,Automático,Platairidiometalizado,17,549902,Madrid,2023-10-26,a3d2de7675556553a5f08e4c88d2c228,0
235097,website_4,volvo,xc90,B5 Momentum 7pl. AWD Aut.,Diésel,2020,24000,235,0,Automático,Otros,33,549902,Vizcaya,2023-08-16,a3d2de7675556553a5f08e4c88d2c228,0
205395,website_4,audi,tt,TTS Roadster TFSI quattro S tronic 235KW,Gasolina,2021,13900,320,0,Automático,Azul,39,549904,Madrid,2023-07-31,f509a30d5ba4f1c1b2aa706d4b80cb4b,1
219640,website_4,mercedes-benz,clase-glc,300d 4Matic 9G-Tronic,Diésel,2020,36500,245,0,Automático,Blanco,9,549905,Barcelona,2023-07-18,a3d2de7675556553a5f08e4c88d2c228,0
785150,website_4,audi,q8,50 TDI quattro tiptronic,Diésel,2018,120000,286,5,Automático,NARANJA,20,549905,Zaragoza,2023-12-19,2ff118f6b1393511ada2d5a195ba8e00,1
784893,website_4,audi,q5,TDI quattro tiptronic 255kW,Diésel,2020,68000,347,5,Automático,AZUL / METALIZADO,22,549994,Málaga,2024-03-05,e3773671973c84b6b4fdc70f34adf8cc,1
177303,website_2,FERRARI,SF90,FERRARI SF90 Stradale,Gasolina,2021,1000,0,0,,,17,549999,Málaga,2024-01-21,4290307f57d8ff776120d2fa94187497,1
266259,website_4,ferrari,812,GTS,Gas,2022,1400,799,2,Automático,BLANCO,6,550000,Murcia,2024-01-23,f1264148fe6940c1a7e12473be27845a,1
970520,website_2,LAMBORGHINI,URUS,LAMBORGHINI URUS PERFORMANTE *Matricula Española*,Gasolina,2023,5,0,0,,,7,550000,Madrid,2023-11-27,936edf5e02d5d2573f7039ae9375daf6,1
970521,website_2,LAMBORGHINI,URUS,LAMBORGHINI URUS PERFORMANTE,Gasolina,2023,30,0,0,,,10,550000,Murcia,2023-08-10,119549fb250878c3c837c8ecc6ebd86a,1
835635,website_4,ferrari,sf90,Stradale,Híbrido,2024,10300,1000,2,Automático,ROJO,7,550000,Murcia,2024-03-04,f1264148fe6940c1a7e12473be27845a,1
509696,website_2,LAMBORGHINI,URUS,LAMBORGHINI URUS PERFORMANTE,Gasolina,2023,30,0,0,,,9,550000,Murcia,2023-05-15,119549fb250878c3c837c8ecc6ebd86a,1
859326,website_4,ford,mustang,Shelby V8 5.4 GT500,Gas,2011,95000,0,2,Manual,GRIS,30,550008,Barcelona,2024-02-04,7e54f5575a23f655ab841010031d7f1a,1
144219,website_4,volvo,v50,2.0 F Momentum,Gas,2009,200000,145,5,Manual,AZUL / METALIZADO,11,550010,Barcelona,2024-01-01,6b04b2bfcadc430e52cc0fcaf7cb9c50,1
869480,website_4,honda,accord,2.2 i-CTDi Executive,Diésel,2007,207850,140,4,Manual,NEGRO,28,550016,Valencia,2024-01-18,2cd303a4da274bd7fe51d6c9a3a00860,1
241127,website_4,rolls-royce,cullinan,,Gas,2022,1900,571,5,Automático,AZUL,18,551900,Madrid,2023-08-13,b65f865c54d5a32a5990d5c44a5575a4,1
214386,website_4,aston-martin,vantage,Descapotable  Automático de 3 Puertas,Gas,2023,2900,700,3,Automático,AZUL,15,551900,Madrid,2023-12-25,b65f865c54d5a32a5990d5c44a5575a4,1
835657,website_4,ferrari,sf90,Stradale,Híbrido Enchufable,2021,800,1000,2,Automático,NEGRO,19,551900,Madrid,2023-09-15,b65f865c54d5a32a5990d5c44a5575a4,1
737416,website_4,rolls-royce,ghost,Black Badge,Gas,2023,80,600,4,Automático,OLIVIN GREEN,0,552800,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
235105,website_4,volvo,xc90,T8 Twin Business Plus AWD Aut.,Híbrido,2019,51833,390,0,Automático,Negro,36,552903,Sevilla,2023-10-01,a3d2de7675556553a5f08e4c88d2c228,0
219259,website_4,maserati,levante,V6 275 HP D AWD GranSport,Diésel,2019,147159,275,0,Automático,GRIGIO MARATEA / METALIZADO,33,553001,Huesca,2024-01-12,6c2d9c1b0b6ef922e61d794485aa9c58,1
219512,website_4,mercedes-benz,clase-c,Clase C 220 d Berlina,Diésel,2023,9948,200,0,Automático,BLANCO POLAR,18,554003,Córdoba,2024-01-30,558f9e044032e575c3081c750cc44891,1
266254,website_4,ferrari,812,GTS,Gas,2021,8900,799,2,Automático,ROJO,14,554900,Madrid,2023-12-16,b65f865c54d5a32a5990d5c44a5575a4,1
731418,website_4,ferrari,sf90,Stradale,Híbrido Enchufable,2022,78,1000,2,Automático,BLANCO,30,554900,Madrid,2023-04-26,b65f865c54d5a32a5990d5c44a5575a4,1
985769,website_4,ferrari,812,GTS,Gasolina,2022,8000,799,2,Automático,NERO DAYTONA,16,554999,Málaga,2024-04-11,ca6965ac2f7e609cd42d456d94f0bbf5,1
835651,website_4,ferrari,sf90,Stradale,Híbrido Enchufable,2021,5900,1000,2,Automático,ALUMINIO OPACO,6,555000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
737417,website_4,rolls-royce,ghost,Black Badge,Gas,2023,60,600,4,Automático,OLIVIN GREEN,0,555000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
103892,website_4,rolls-royce,cullinan,,Gas,2022,1800,571,5,Automático,NEGRO,0,555000,Barcelona,2024-03-11,2279cc844979453a4f60644b8aef6554,1
785756,website_4,bmw,ix,xDrive 40,Eléctrico,2022,14955,326,5,Automático,SOPHISTOGRAU BRILLANTEFFEKT / METALIZADO,16,555002,Barcelona,2024-02-26,a227ffc731a8c5ae48c419a04fb865dc,1
306336,website_4,mercedes-benz,eqb,250+,Eléctrico,2023,9635,190,5,Automático,BLANCO,18,557001,Barcelona,2024-03-31,5b0c95b213ac0964637172e3bada81d9,1
306335,website_4,mercedes-benz,eqb,250+,Eléctrico,2023,10374,190,5,Automático,ROJO / METALIZADO,18,557001,Barcelona,2024-03-31,5b0c95b213ac0964637172e3bada81d9,1
306333,website_4,mercedes-benz,eqb,250+,Eléctrico,2023,9377,190,5,Automático,ROJO / METALIZADO,18,557001,Barcelona,2024-03-11,5b0c95b213ac0964637172e3bada81d9,1
306334,website_4,mercedes-benz,eqb,250+,Eléctrico,2023,8710,190,5,Automático,ROJO / METALIZADO,17,557001,Barcelona,2024-03-11,5b0c95b213ac0964637172e3bada81d9,1
797787,website_4,bmw,serie-2,Serie 2 M2A Competition,Gas,2019,55000,410,2,Automático,PLATA,31,557002,Madrid,2024-02-18,ce21647703daf77aaad7b3c0ebc217cf,1
835630,website_4,ferrari,sf90,Spider,Híbrido,2021,6525,1000,2,Automático,VERDE,29,557900,Madrid,2024-04-06,b65f865c54d5a32a5990d5c44a5575a4,1
880235,website_4,jaguar,f-type,F Type 2.0 i4 R Dynamic 300cv,Gas,2021,12893,300,3,Automático,BLANCO / METALIZADO,33,558902,Madrid,2024-03-24,fa8d7bba3690f27d285d50b334011d87,1
227194,website_4,ferrari,sf90,Stradale,Híbrido,2023,1050,1000,2,Automático,NEGRO,6,559000,Murcia,2024-01-22,f1264148fe6940c1a7e12473be27845a,1
204482,website_4,audi,a6,Avant 40 TDI Sport quattro-ultra S tronic (4.75),Diésel,2021,12900,204,0,Automático,Azul,13,559002,Asturias,2023-07-10,a3d2de7675556553a5f08e4c88d2c228,0
730160,website_4,audi,e-tron,55 quattro Advanced,Eléctrico,2022,1297,408,5,Automático,GRIS PLATA,20,559002,Madrid,2024-01-25,40b67e0534ef4d718d685e031398703d,1
294220,website_4,mercedes-benz,clase-c,Clase C 300e 9G-Tronic,Híbrido,2022,16000,313,4,Automático,GRIS / METALIZADO,36,559002,Barcelona,2024-01-18,f6df96fd776479cad1a5ecfb5f4746a4,1
118863,website_4,volkswagen,california,2.0TDI BMT Beach Tour 110kW,Diésel,2023,29000,150,5,Manual,BEIGE / METALIZADO,10,559002,Asturias,2024-03-15,69b831c799c34b33255cd05d680eac5f,1
994166,website_4,ford,explorer,3.0 PHEV ST-Line AWD 450,Híbrido,2021,51406,450,4,Automático,GRIS,8,559002,Madrid,2024-03-11,0a79305cf22c4c87d4cd0f5a3a554994,1
294250,website_4,mercedes-benz,clase-c,Clase C 63 AMG S 7G Plus,Gas,2017,65000,510,4,Automático,NEGRO OBSIDIANA / METALIZADO,8,559004,Islas Baleares,2024-02-06,841c3860f42e31f4bfe2b46f8a6ff78e,1
219257,website_4,maserati,levante,V6 275 HP D AWD GranSport,Diésel,2019,147159,275,0,Automático,GRIGIO MARATEA / METALIZADO,33,559005,Huesca,2024-01-12,6c2d9c1b0b6ef922e61d794485aa9c58,1
997671,website_4,tesla,model-s,Model S 40 RWD,Eléctrico,2020,56800,235,5,Automático,AZUL,26,559007,Madrid,2024-02-01,28a96bc6083235d93a50b81a974ee9c4,1
737419,website_4,rolls-royce,ghost,Black Badge,Gas,2023,90,600,4,Automático,TEMPEST GREY,0,559200,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
737413,website_4,rolls-royce,ghost,Black Badge,Gas,2023,200,600,4,Automático,AZUL,7,559500,Murcia,2024-03-13,f1264148fe6940c1a7e12473be27845a,1
946804,website_4,rolls-royce,ghost,6.6 V12,Gas,2020,77,570,4,Automático,NEGRO / METALIZADO,20,559900,Madrid,2023-03-27,b65f865c54d5a32a5990d5c44a5575a4,1
305692,website_4,mercedes-benz,clase-gle,Clase GLE Coupé 63 AMG S 4Matic+ Aut.,Gas,2020,5900,612,0,Automático,NEGRO,35,559900,Málaga,2023-11-30,c0c79bf3f7cd1d573024708636f493c2,1
835562,website_4,ferrari,488,Pista,Gas,2021,3900,721,2,Automático,PLATA / METALIZADO,34,560000,Madrid,2024-01-30,9e3f4106b558e2a3e383d6a4d5f24084,1
732026,website_4,honda,civic,2.0 VTEC Turbo Type R,Gas,2024,2600,330,5,Manual,BLANCO / METALIZADO,7,560003,Castellón,2024-03-23,8921a953f7c7915f4de031909184c9d6,1
928851,website_4,mercedes-benz,eqa,300 4matic,Eléctrico,2023,6731,228,5,Automático,NEGRO / METALIZADO,18,561001,Barcelona,2024-03-19,5b0c95b213ac0964637172e3bada81d9,1
214379,website_4,aston-martin,vantage,Deportivo  Automático de 3 Puertas,Gasolina,2023,100,700,3,Automático,VERDE,15,562900,Madrid,2023-12-03,b65f865c54d5a32a5990d5c44a5575a4,1
835659,website_4,ferrari,sf90,Stradale,Híbrido Enchufable,2021,2500,1000,2,Automático,GRIS,17,562900,Madrid,2023-04-01,b65f865c54d5a32a5990d5c44a5575a4,1
266255,website_4,ferrari,812,GTS,Gas,2021,493,799,2,Automático,GRIS,15,564900,Madrid,2023-12-20,b65f865c54d5a32a5990d5c44a5575a4,1
964168,website_4,toyota,highlander,2.5 hybrid Advance Techo Panorámico,Híbrido,2023,6000,248,5,Automático,PLATA / METALIZADO,10,564902,Toledo,2024-04-03,b68d197be74084d7244a740f76019a31,1
737415,website_4,rolls-royce,ghost,Black Badge,Gas,2022,90,600,4,Automático,NEGRO,0,565000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
103945,website_4,rolls-royce,wraith,Black Badge,Gas,2022,16400,623,2,Automático,NEGRO,0,565000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
333387,website_4,rolls-royce,ghost,Berlina  Automático de 4 Puertas,Gas,2021,9900,685,4,Automático,BLACK DIAMOND,0,565000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
531030,website_4,aston-martin,dbs,Descapotable  Automático de 2 Puertas,Gasolina,2023,1200,770,2,Automático,VERDE,8,565000,Murcia,2024-04-04,f1264148fe6940c1a7e12473be27845a,1
532601,website_4,bmw,x2,M35i,Gas,2022,4125,306,5,Automático,NEGRO,4,565002,Asturias,2024-01-28,70921261c8c3f86e619e54bbf8dd543d,1
214516,website_4,bmw,x3,M Sport,Eléctrico,2023,15,286,5,Automático,BLANCO / METALIZADO,4,565004,Alicante,2024-03-14,e7b30618151be0a38157897b77375a61,1
333383,website_4,rolls-royce,cullinan,,Gas,2021,15900,571,5,Automático,NEGRO,0,565500,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
731415,website_4,ferrari,sf90,Stradale,Híbrido Enchufable,2022,1263,1000,2,Automático,GRIS / METALIZADO,30,565900,Madrid,2023-03-27,b65f865c54d5a32a5990d5c44a5575a4,1
103923,website_4,rolls-royce,phantom,6.7 V12,Gas,2021,9852,571,4,Automático,AZUL,30,566900,Madrid,2023-07-30,b65f865c54d5a32a5990d5c44a5575a4,1
266387,website_4,ferrari,f8-spider,F8 Tributo,Gasolina,2020,8300,720,2,Automático,AZUL,15,568900,Madrid,2023-12-22,b65f865c54d5a32a5990d5c44a5575a4,1
835650,website_4,ferrari,sf90,Stradale,Híbrido Enchufable,2021,16500,1000,2,Automático,ROSSO MONZA,0,569000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
305738,website_4,mercedes-benz,clase-gls,Clase GLS 400 4Matic Aut.,Gas,2016,78474,333,5,Automático,AZUL,142,569001,Barcelona,2024-01-21,f6df96fd776479cad1a5ecfb5f4746a4,1
531377,website_4,mercedes-benz,clase-c,Clase C Estate 300e 9G-Tronic,Híbrido,2023,4999,313,5,Automático,GRIS / METALIZADO,40,569002,Barcelona,2024-04-03,f6df96fd776479cad1a5ecfb5f4746a4,1
797783,website_4,bmw,serie-2,Serie 2 M2A Competition,Gas,2018,75920,410,2,Automático,HOCKENHEIM SILBER (METALIZADO) / METALIZADO,20,569003,Pontevedra,2024-02-08,e902e1b96fbd346b2112c562e1306054,1
902389,website_4,land-rover,range-rover-evoque,Range Rover Evoque 1.5 I3 PHEV Autobiography AWD Auto,Híbrido,2021,26000,308,5,Automático,BLANCO / METALIZADO,128,569005,Madrid,2024-03-25,8c0a00f4fc29f9edc08aa16987b27558,1
835643,website_4,ferrari,sf90,Stradale,Híbrido,2021,1300,1000,2,Automático,NEGRO,7,569500,Murcia,2024-02-28,f1264148fe6940c1a7e12473be27845a,1
531281,website_4,ds,ds9,9 9 9 E-TENSE 4X4 360 RIVOLI +,Híbrido,2023,1,360,0,Automático,GRIS,48,569501,Barcelona,2024-02-04,5bca7356bd9ba8d9138bfa19172c67b7,1
142879,website_4,volkswagen,tiguan,2.0 TSI R 4Motion DSG 235kW,Gas,2023,9990,320,5,Automático,PLATA / METALIZADO,25,569508,Barcelona,2024-03-23,0afe160599bf0e0e398cc2aafc091145,1
227135,website_4,ferrari,812,GTS,Gasolina,2022,380,799,2,Automático,GRIS,15,569900,Madrid,2023-08-05,b65f865c54d5a32a5990d5c44a5575a4,1
835641,website_4,ferrari,sf90,Stradale,Híbrido,2021,1500,1000,2,Automático,VERDE,7,569900,Murcia,2024-02-25,f1264148fe6940c1a7e12473be27845a,1
731401,website_4,ferrari,sf90,Spider,Híbrido,2022,300,1000,2,Automático,ROSSO CORSA,29,569900,Málaga,2024-02-04,c0c79bf3f7cd1d573024708636f493c2,1
235109,website_4,volvo,xc90,T8 Twin R-Design AWD 390,Híbrido Enchufable,2019,69000,390,0,Automático,Negro,18,569903,Madrid,2023-08-01,a3d2de7675556553a5f08e4c88d2c228,0
105738,website_4,tesla,model-y,Model Y Performance 4WD,Eléctrico,2023,18000,534,5,Automático,AZUL OSCURO (METALIZADO) / METALIZADO,19,569955,Madrid,2024-02-21,600f6416ae67f62e3b25f0820dd9d8e4,1
218173,website_4,ferrari,sf90,Stradale,Híbrido Enchufable,2021,3100,1000,2,Automático,ROSSO CORSA,3,570000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
333612,website_4,volkswagen,california,2.0TDI BMT Ocean 110kW,Diésel,2017,94474,150,5,Manual,ROJO,50,573503,Madrid,2024-03-13,ae6ce7ac3f6e6b32cc6fae52baa81ea1,1
333613,website_4,volkswagen,california,2.0TDI BMT Ocean 110kW,Diésel,2017,94474,150,5,Manual,ROJO,50,573503,Madrid,2024-03-08,23cf2d278bd44326c68793529866ef21,1
280007,website_4,lamborghini,aventador,SuperVeloce LP 750-4 Roadster,Gas,2017,1950,750,2,Automático,ROJO,25,573900,Madrid,2023-07-07,b65f865c54d5a32a5990d5c44a5575a4,1
241142,website_4,rolls-royce,ghost,Black Badge,Gas,2023,50,600,4,Automático,TUCANA PURPLE,120,574000,Málaga,2024-02-04,c76f97a254a7eb2b1c976076214e6748,1
360543,website_2,ROLLS-ROYCE,Ghost,ROLLS-ROYCE Ghost Black Badge,Gasolina,2023,50,0,0,,,20,574000,Málaga,2023-11-26,c0c3b31cedf5070dbaefc7b369217c68,1
835645,website_4,ferrari,sf90,Stradale,Híbrido,2021,3500,1000,2,Automático,GRIS,6,574900,Murcia,2024-03-03,f1264148fe6940c1a7e12473be27845a,1
333628,website_4,volkswagen,touareg,R 3.0 V6 TSI 340kW Tip 4M,Diésel,2021,80652,462,5,Automático,NEGRO / METALIZADO,34,574901,Madrid,2024-04-09,97c81649fa58303996aaf556b17043ca,1
981156,website_4,ferrari,488,Pista,Gas,2019,1000,720,2,Automático,ROSSO FORMULA 1 2007,10,574999,Málaga,2024-02-06,a3d2de7675556553a5f08e4c88d2c228,0
266184,website_4,ferrari,488,Pista,Gasolina,2019,1000,721,2,Automático,ROSSO FORMULA 1 2007,13,574999,Málaga,2024-05-01,ca6965ac2f7e609cd42d456d94f0bbf5,1
177296,website_2,FERRARI,SF90,FERRARI SF90 Stradale Assetto Fiorano,Gasolina,2021,7900,0,0,,,27,575000,Madrid,2024-03-05,807fa3ef79793813ab6cd7f2328d46e0,1
227133,website_4,ferrari,812,GTS,Gasolina,2022,500,799,2,Automático,VERDE BRITISH RACING,3,575000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
835638,website_4,ferrari,sf90,Stradale,Híbrido,2022,1700,1000,2,Automático,AMARILLO,5,575800,Murcia,2024-01-22,f1264148fe6940c1a7e12473be27845a,1
